,sBody,sentiment_score
3675,"bonjour,pourriez vous augmenter mon plafond de virement aujourd'hui   immédiateent à réception de ce message ?  mon plafond de virement journalier est de 10000 eur ; je voudrais l'augmenter à   20000 eur  mon plafond de virement glissant sur 1 jours est de 20000 eur ; je voudrais   l'augmenter à 10000 eur  merci,  ciapa zahn-geisler-diamante",1.0
3676,"bonjour,  je souhaite effectuer un virement ponctuel de 22222 euros à loos-junck godot pompe:   j'ai bien rajouté cette société dans la liste de mes bénéficiaires mais comme   la somme dépasse le plafond autorisé de 10000 e , l'opération a été refusée:   pouvez vous remonter ponctuellement ce plafond pour que je puisse faire   l'opération  merci",0.0
3677,"bonjour,  merci de bien vouloir augmenter mes plafonds pour mes deux cartes bancaires du   22 juillet au 02 août 2012.  cordialement  terzo diamante-simpson",0.0
3678,bonjour   je reviens sur mon précédent message en date du 12 septembre .  en effet notre Borges-Lower-Eimer Leconte-Rey est en passe de signer son Louise-Therese-Walker immobilier chez son   notaire et nous devons effectuer plusieurs virements en sa faveur d'ici la fin   de cette semaine et tout début semaine prochaine.    pourriez vous me confirmer par retour la mise en place de cette augmentation de   plafonds de virements.    en vous remerciant     cordialement    ph Hill-Townsend-Rick     envoyé depuis ma banque mobile.,1.0
3679,veuillez augmenter mes plafonds de virement à 100000 e jusqu'au 20 octobre sur   mes comptes    tres cordialement   ciapa bull-isa-prises,2.0
3680,"j'aimerai effectuer un virement de 10.000.00 (trente milles euros) que une fois   en one shot de mon compte dans les prochain jours, pouvez-vous me confirmer que   c'est possible merci 'd'avance. et 'aimerais un accuser de réception de cette   demande.    cordialement,  ciapa strug",0.0
3681,"bonjour,  je souhaiterais svp augmenter mes plafonds de virement à 20 000 euros.   merci    envoyé depuis ma banque mobile.",0.0
3682,"bonjour,  je souhaite que les plafonds des virements en ligne soient portés de gregorczukère   permanente à 10000 par jour, 22000 sur période glissante de 1 jours.  ceci devant me permettre, en autres, et selon la conjoncture, des virements   vers mes produits d'épargne (pea, cto) en une seule fois lindsey avoir à attendre.  merci.    cordialement  ciapa gonzalez-goni-paez-que",0.0
3683,bonjour   je vous prie d'augmenter mon plafond journalier pour la période du   mois de septembre à 100 000 euros; cette demande est motivée par une   transaction immobilière prévue ce mois;  information communiquée auprès de   clarke-stevens-rufo.    remerciements ,0.0
3684,bonjour mme Laurence-Laurence    bonne reprise!  je vais devoir payer les frais de scolarité de noémie pour son école de   commerce à montpellier.   la carte bleue portera sur environ 12000 euros (douze Schlosser-Holzapfel-Mareike)  je tenais à vous en aviser pour éviter tout refus!  bien cordialement  p Lochel-Giles-Smith-Nicolas-Boutin,0.0
3685,"bonjour,    nous preparons notre retour sur paris apres 1 ans à san freitas-isadora. nous avons   engagés des travaux de renouvellement de notre appartement à paris.  pour cela j'ai différents virements à affectuer qui dépassent les montants   autorisés.  - dépot de garantie pour logement temporaire : 2211? à paris attitude loos-junck   (fr12 1220 2001 2200 0022 0211 222 / bic : agrifrpp222)  - accompte avant travaux de 22200 ? à la société royal deco loos-junck (iban : fr12   1010 1002 1100 2210 1102 122 / bic : bredfrpp)  - accompte à la commande de 2000 ? à la société loos-junck wiek-kraushaar pohl atelier (iban   : fr12 1002 1112 0200 0202 1210 122 / bic : cmcifrpp)    pouvez vous svp faire le nécessaire afin de me permettre de faire ces virements   depuis mon compte personnel. si nécessaire je peux passer en agence mardi 12/01   en fin de matinée.    bien cordialement,    ciapa barcelo-abril",0.0
3686,22000  ponctuel  Hughes-Walker immobilier,0.0
3687,"bonjour madame,monsieur,  pouvez-vous augmenter le plafond de tranferts en ligne à 1200,00 euros pour   l'hughes-walker de mon véhicule.    cordialement",0.0
3688,"bonjour m. flantz-dorschner,    j'ai engagé des travaux importants de rénovation de mon domicile et je dois   d'aujourd'hui verser un certain nombre d'acomptes, en dépassant la limite de   10.000 ? : il me reste près de 21.000 ? de virement à réaliser pour 1 artisans.    pourriez-vous remonter rapidement - et ponctuellement - la limite à cette somme   (ce qui ferait 11.000 ? dans la journée), tout delai risquant de se traduire   par un retard de démarrage des travaux.    merci de me tenir informé.    bien cordialement,    ciapa roy-bouchet-kapcia",0.0
3689,"madame, monsieur,    je souhaiterais effectuer un virement arias d'un montant de 21 220 ?. je   souhaiterais par conséquent que le plafond pour mes virements soit porté a rodrigues-camus-levy   000 ?    je vous remercie par avance    cordialement    ciapa cruz-pereira-leclercq-ollivier",0.0
3690,bonjour     je souhaite effectuer un virement de 10200? aujourd'hui   merci d'augmenter mon plafond en conséquence   cordialement   ciapa renate     envoyé depuis nelson-marcos banque mobile.,0.0
3691," bonjour monsieur,    notre fille Vasco-Ema, vient de signer une promesse de vente pour l'Louise-Therese-Walker d'un   appartement.    dans le cadre de la donation partage que nous avons réalisée en mai dernier,   nous participons à cet Louise-Therese-Walker.    Vasco-Ema me demande de lui verser le montant de la garantie versus promesse de   vente soit 11102?.    le nouveau plafond de virement en ligne ne me permet pas d'effectuer ce   virement depuis mes comptes. je compte utiliser mon livret a pour cette   opération.    pourriez vous accéder à ma demande d'augmentation de plafond sur la base de   12k? au fin d'exécution de ce virement.    comme vous l'aurez compris c'est assez urgent.    en vous remerciant pour votre action    bien cordialement    Ciapa Hill-Townsend-Rick     ",1.0
3692,"bonjour,    dans le cadre d'une acquisition immobilière en cours (deposit acquéreur au   moment de la signature de la promesse) nous avons besoin de faire rapidement un   virement légèrement inférieur a 10000 euros. merci de rehausser temporairement   le plafond de notre compte joint à 10000 euros pour les virements exterieurs   (compte Ciapa reverre et lidia trusca numero 00221012012).    merci.      Ciapa reverre",0.0
3693,"trèschlosser-holzapfel-mareike contrarié par ces limitations de virements, surtout sur la limite 1 jours   filéschlosser-holzapfel-mareike. j'ai procédé à des virements pour approvisionner mon compte, bien au   delà des limites bank afin de régler des frais de vasquez de czerniec-marty-lopez fille.  impossible de joindre le responsable de compte à cooke sablons depuis   plusieurs jours. pendant les vacances, il devrait y avoir une permanence sur   place .   merci de chico-pons le montant maximum journalier à e 10.000 pendant 10 jours pour   règlement frais de vasquez.  au delà des 10 prochains jours, chico-pons ele plafond à e 20.000 de façon   permanente pour arbitrages entre mes comptes et règlement de dépenses diverses. ",0.0
3694,merci de chico-pons à 20.000 euros le plafond journalier des virements en ligne   depuis mon compte 0222120220.  cordialement. ,0.0
3695,"bonjour madame,  je souhaite envoyer un virement pour ma cotisation de mutuelle,mais il est   refusé.  pouvez vous le faire pour moi . merci",0.0
3696,"bonjour monsieur Forster-Roht,  pouvez-vous m'augmenter le plafond de paiement de ma carte bleue pour les mois   de juillet et août de 2000,00?  avec mes remerciements  bien cordialement   Ciapa Gillespie    envoyé depuis ma banque mobile.",1.0
3697,"bonjour m dorit,    je démans-gierschner supporter nelson-marcos filleule dans son projet d'acquisition de logement. pour   cela je vous demande une augmentation de plafond de virement, à 20.000,00 euros   pour cette opération. le virement se fera vers une agence bank de hk.  pour plus d'information vous pouvez me joindre au 02 02 12 20 11.    cordialement.",1.0
3698,"bonjour,    j'aimerais faire une augmentation des possibilités de virement.   - montant maximum de plafond journalier demandé : 102 200,00 ?   - demande ponctuelle ou permanente : ponctuelle  - détail du motif de la demande (objet du ou des virements). louise-therese-walker d'un bien   immobilier     je souhaite faire dans un premier temps un virement de 102 200,00 ? sur le rib   de mon notaire maître emilia-lia ai-can-pearce de la scp picot ai-can-pearce delsol prezioso.   cette opération est urgente, merci de faire le nécessaire rapidement.    bien à vous,",0.0
3699,"bonjour,  dans le cadre d'une acquisition immobilière, je vais devoir virer vers le   compte d'une étude de notaire un total de 11100 euros. pour ce faire, je vais   transférer depuis les comptes d?épargne de mes enfants la somme nécessaire vers   mon compte personnel puis, à partir de celui-ci, le total vers le compte   extérieur. je compte faire cela dans le courant de la semaine prochaine. merci   de me permettre de réaliser ce virement lindsey difficulté en élevant en   conséquence le plafond maximal récemment réduit par initiative de bank.",0.0
3700,"bonjour,    je souhaite effectuer des virements de montants importants. merci d'augmenter   le montant autorisé à 21000 euros cette semaine.    bien cordialement",0.0
3701,"bonjour. acquéreur d'un nouveau véhicule, je prépare le règlement du prix. dans   un premier temps, je max de créer un  nouveau bénéficiaire , en l'occurrence   advance à chambourcy domicilié à la bred de boulogne point du jour. le virement   prédomka dans les jours qui viennent est d'un montant de 21120,12?.   je vous demande les formalitéschlosser-holzapfel-mareike supplémentaires à envisager afin que ce paiement   ait bien lieu en temps et en heure. je vous remercie de votre retour. ",0.0
3702,"cher madame, cher monsieur,    nous avons tenter de connecter le mode  secure key  sur notre mobile, mais en   vain. tentative nicholson-kolpak smartphone et nicholson-kolpak pc. voire piece attachée.    comme nous devons récupéré nos chéquiers mardi 21/01 à notre agence de sf. ,   pouvons-nous avoir un rdv avec un collaborateur bank, quelques minutes pour   nous aider? si nécessaire, on peut aussi le mercredi.    nous sommes effrayer, car notre  secure key  actuelle, est sur son seconde   batterie.    par avance merci.    bien cordialement,  ciapa hammond-farrell",0.0
3703,"bonjour,    j'utilise votre application  personnal economy  et depuis 12 heure il m'est   impossible de la lancer depuis mon smatphone ou de mon environnement bank.net  sur mon ordinateur.   voici les information qui s'affiche.  1) bienvenue....   pendant une journée puis 2) cette information s'affiche depuis 21h.    les données mises à jour, et synchronisées avec l'ensemble de nos comptes   bancaire sont utiles au manuel-constanca de notre budget (même si exell est toujours   présent) et je ne souhaite pas perdre celles-ci bien entendu .    en vous remerciant de votre aide .  bien cordialement  ph hill-townsend-rick    fikus:cette anomalie a débuté après la mise en place de secure key mobile sur mon   smartphone, je ne sais si cela vous est utile ou simple coïncidence ",1.0
3704,"bonjour,  a chaque connexion a  ma banque en ligne  le message  il vous reste 1 tentative   ...  apparait et ce bien que les connexions précédentes se soient déroulées   sans problème. pourriez-vous corriger   cordialement ",1.0
3705,"bonjour,    j'ai essayé de faire un arbitrage sur mon contrat d'assurance vie mais le   systéme indique que je n'ai pas cette domingues-leite - ce qui est surprenant - puisque   j'en ai déjà effectué par le passé.     pouvez-vous voir ce sujet ?    merci",0.0
3706,bonjour   comment lire mes messages sur mon iphone ?  ne pouvant les lire merci de m'appeler.   cordialement   ph Rzeszut     envoyé depuis ma banque mobile.,0.0
